index,Country,Year,PPP
0,AUS,1960,0.700946
1,AUS,1961,0.701324
2,AUS,1962,0.68799
3,AUS,1963,0.698321
4,AUS,1964,0.708346
5,AUS,1965,0.7059449999999999
6,AUS,1966,0.70894
7,AUS,1967,0.711321
8,AUS,1968,0.70353
9,AUS,1969,0.7068800000000001
10,AUS,1970,0.686194
11,AUS,1971,0.694864
12,AUS,1972,0.713974
13,AUS,1973,0.765889
14,AUS,1974,0.8258549999999999
15,AUS,1975,0.860979
16,AUS,1976,0.9229700000000001
17,AUS,1977,0.9531930000000001
18,AUS,1978,0.963282
19,AUS,1979,0.976087
20,AUS,1980,0.9832290000000001
21,AUS,1981,0.986869
22,AUS,1982,1.041678
23,AUS,1983,1.087813
24,AUS,1984,1.112354
25,AUS,1985,1.137132
26,AUS,1986,1.195339
27,AUS,1987,1.241729
28,AUS,1988,1.302071
29,AUS,1989,1.3500860000000001
30,AUS,1990,1.3656059999999999
31,AUS,1991,1.347899
32,AUS,1992,1.327496
33,AUS,1993,1.311796
34,AUS,1994,1.300086
35,AUS,1995,1.309752
36,AUS,1996,1.311358
37,AUS,1997,1.307541
38,AUS,1998,1.298959
39,AUS,1999,1.29695
40,AUS,2000,1.311113
41,AUS,2001,1.328591
42,AUS,2002,1.33649
43,AUS,2003,1.355785
44,AUS,2004,1.365561
45,AUS,2005,1.388356
46,AUS,2006,1.403273
47,AUS,2007,1.426976
48,AUS,2008,1.4790729999999999
49,AUS,2009,1.4415129999999998
50,AUS,2010,1.501886
51,AUS,2011,1.511052
52,AUS,2012,1.540115
53,AUS,2013,1.447123
54,AUS,2014,1.452489
55,AUS,2015,1.4740790000000001
56,AUS,2016,1.451201
57,AUS,2017,1.444458
58,AUS,2018,1.4326940000000001
59,AUT,1960,0.9650799999999999
60,AUT,1961,1.006974
61,AUT,1962,1.0220200000000002
62,AUT,1963,1.043092
63,AUT,1964,1.058072
64,AUT,1965,1.087932
65,AUT,1966,1.084075
66,AUT,1967,1.088047
67,AUT,1968,1.0670389999999998
68,AUT,1969,1.042291
69,AUT,1970,1.01745
70,AUT,1971,1.028461
71,AUT,1972,1.060769
72,AUT,1973,1.086603
73,AUT,1974,1.091605
74,AUT,1975,1.063568
75,AUT,1976,1.064808
76,AUT,1977,1.0546360000000001
77,AUT,1978,1.0443799999999999
78,AUT,1979,1.004048
79,AUT,1980,0.9722559999999999
80,AUT,1981,0.9478700000000001
81,AUT,1982,0.940524
82,AUT,1983,0.9365049999999999
83,AUT,1984,0.948636
84,AUT,1985,0.946802
85,AUT,1986,0.955499
86,AUT,1987,0.955168
87,AUT,1988,0.93671
88,AUT,1989,0.928097
89,AUT,1990,0.921444
90,AUT,1991,0.9237620000000001
91,AUT,1992,0.934602
92,AUT,1993,0.9381430000000001
93,AUT,1994,0.9417209999999999
94,AUT,1995,0.939111
95,AUT,1996,0.9350120000000001
96,AUT,1997,0.931601
97,AUT,1998,0.9227780000000001
98,AUT,1999,0.9239059999999999
99,AUT,2000,0.907495
100,AUT,2001,0.922782
101,AUT,2002,0.899797
102,AUT,2003,0.8891530000000001
103,AUT,2004,0.8788790000000001
104,AUT,2005,0.8819389999999999
105,AUT,2006,0.8609180000000001
106,AUT,2007,0.8690180000000001
107,AUT,2008,0.854424
108,AUT,2009,0.843558
109,AUT,2010,0.842258
110,AUT,2011,0.831374
111,AUT,2012,0.8136479999999999
112,AUT,2013,0.797081
113,AUT,2014,0.798797
114,AUT,2015,0.798599
115,AUT,2016,0.7893640000000001
116,AUT,2017,0.780367
117,AUT,2018,0.786189
118,BEL,1960,0.861825
119,BEL,1961,0.8634639999999999
120,BEL,1962,0.8579530000000001
121,BEL,1963,0.871225
122,BEL,1964,0.895709
123,BEL,1965,0.9168
124,BEL,1966,0.922523
125,BEL,1967,0.925407
126,BEL,1968,0.905811
127,BEL,1969,0.89597
128,BEL,1970,0.888616
129,BEL,1971,0.8930600000000001
130,BEL,1972,0.910484
131,BEL,1973,0.924193
132,BEL,1974,0.954405
133,BEL,1975,0.9797020000000001
134,BEL,1976,0.998942
135,BEL,1977,1.010837
136,BEL,1978,0.986182
137,BEL,1979,0.951657
138,BEL,1980,0.908524
139,BEL,1981,0.8726440000000001
140,BEL,1982,0.884086
141,BEL,1983,0.898516
142,BEL,1984,0.9143950000000001
143,BEL,1985,0.9273819999999999
144,BEL,1986,0.934499
145,BEL,1987,0.9273100000000001
146,BEL,1988,0.915142
147,BEL,1989,0.922866
148,BEL,1990,0.914585
149,BEL,1991,0.910116
150,BEL,1992,0.9203100000000001
151,BEL,1993,0.93491
152,BEL,1994,0.934534
153,BEL,1995,0.926515
154,BEL,1996,0.9287979999999999
155,BEL,1997,0.9275770000000001
156,BEL,1998,0.935614
157,BEL,1999,0.931348
158,BEL,2000,0.8999889999999999
159,BEL,2001,0.8922559999999999
160,BEL,2002,0.8733
161,BEL,2003,0.877084
162,BEL,2004,0.889136
163,BEL,2005,0.8917879999999999
164,BEL,2006,0.8751770000000001
165,BEL,2007,0.8798229999999999
166,BEL,2008,0.8669399999999999
167,BEL,2009,0.849935
168,BEL,2010,0.8366389999999999
169,BEL,2011,0.8319110000000001
170,BEL,2012,0.8221370000000001
171,BEL,2013,0.8061659999999999
172,BEL,2014,0.800214
173,BEL,2015,0.799784
174,BEL,2016,0.7936479999999999
175,BEL,2017,0.781355
176,BEL,2018,0.783091
177,CAN,1960,0.953324
178,CAN,1961,0.9486700000000001
179,CAN,1962,0.9416260000000001
180,CAN,1963,0.9481069999999999
181,CAN,1964,0.9573139999999999
182,CAN,1965,0.963874
183,CAN,1966,0.977764
184,CAN,1967,0.9923040000000001
185,CAN,1968,0.980698
186,CAN,1969,0.9744799999999999
187,CAN,1970,0.9323969999999999
188,CAN,1971,0.930291
189,CAN,1972,0.944357
190,CAN,1973,0.9820209999999999
191,CAN,1974,1.037875
192,CAN,1975,1.051482
193,CAN,1976,1.091283
194,CAN,1977,1.097275
195,CAN,1978,1.0928579999999999
196,CAN,1979,1.109901
197,CAN,1980,1.120473
198,CAN,1981,1.133928
199,CAN,1982,1.162333
200,CAN,1983,1.18298
201,CAN,1984,1.182069
202,CAN,1985,1.18397
203,CAN,1986,1.1961950000000001
204,CAN,1987,1.22291
205,CAN,1988,1.234923
206,CAN,1989,1.2443469999999999
207,CAN,1990,1.240509
208,CAN,1991,1.237058
209,CAN,1992,1.227655
210,CAN,1993,1.214867
211,CAN,1994,1.206957
212,CAN,1995,1.208893
213,CAN,1996,1.2078659999999999
214,CAN,1997,1.200943
215,CAN,1998,1.185434
216,CAN,1999,1.1908100000000001
217,CAN,2000,1.22757
218,CAN,2001,1.221141
219,CAN,2002,1.229333
220,CAN,2003,1.226125
221,CAN,2004,1.2331459999999999
222,CAN,2005,1.213644
223,CAN,2006,1.205655
224,CAN,2007,1.2130809999999999
225,CAN,2008,1.2343899999999999
226,CAN,2009,1.20131
227,CAN,2010,1.221601
228,CAN,2011,1.2399040000000001
229,CAN,2012,1.244607
230,CAN,2013,1.224
231,CAN,2014,1.230358
232,CAN,2015,1.2480040000000001
233,CAN,2016,1.245164
234,CAN,2017,1.252006
235,CAN,2018,1.244715
236,CZE,1990,5.554944
237,CZE,1991,7.317937
238,CZE,1992,8.039031
239,CZE,1993,9.502788
240,CZE,1994,10.45242
241,CZE,1995,11.170141000000001
242,CZE,1996,12.087498
243,CZE,1997,12.904501
244,CZE,1998,13.987362
245,CZE,1999,14.22935
246,CZE,2000,14.330435999999999
247,CZE,2001,14.320313
248,CZE,2002,14.458321
249,CZE,2003,14.191735999999999
250,CZE,2004,14.439285
251,CZE,2005,14.562493
252,CZE,2006,14.429523000000001
253,CZE,2007,14.272567
254,CZE,2008,13.916713
255,CZE,2009,13.635638
256,CZE,2010,13.673097
257,CZE,2011,13.345304999999998
258,CZE,2012,13.297699
259,CZE,2013,12.785271
260,CZE,2014,12.70321
261,CZE,2015,12.934509
262,CZE,2016,12.808314999999999
263,CZE,2017,12.530576
264,CZE,2018,12.618271
265,DNK,1960,3.941534
266,DNK,1961,4.071686
267,DNK,1962,4.244655000000001
268,DNK,1963,4.424862999999999
269,DNK,1964,4.547297
270,DNK,1965,4.752777
271,DNK,1966,4.957231
272,DNK,1967,5.110157
273,DNK,1968,5.208318
274,DNK,1969,5.28073
275,DNK,1970,6.114064
276,DNK,1971,6.25234
277,DNK,1972,6.568716
278,DNK,1973,6.888828
279,DNK,1974,7.158536
280,DNK,1975,7.426717999999999
281,DNK,1976,7.699607
282,DNK,1977,7.892616
283,DNK,1978,8.034261
284,DNK,1979,7.943174000000001
285,DNK,1980,7.926969000000001
286,DNK,1981,8.016157000000002
287,DNK,1982,8.315605
288,DNK,1983,8.593213
289,DNK,1984,8.788248
290,DNK,1985,8.884391
291,DNK,1986,8.910658999999999
292,DNK,1987,9.109112
293,DNK,1988,9.145824000000001
294,DNK,1989,9.237786
295,DNK,1990,9.136192999999999
296,DNK,1991,9.072363000000001
297,DNK,1992,9.017097
298,DNK,1993,8.859486
299,DNK,1994,8.810051
300,DNK,1995,8.739775999999999
301,DNK,1996,8.718639999999999
302,DNK,1997,8.700422
303,DNK,1998,8.661826
304,DNK,1999,8.752578
305,DNK,2000,8.670098
306,DNK,2001,8.69077
307,DNK,2002,8.561606
308,DNK,2003,8.657446
309,DNK,2004,8.467542
310,DNK,2005,8.569438
311,DNK,2006,8.295715
312,DNK,2007,8.170339
313,DNK,2008,7.944128
314,DNK,2009,7.7295490000000004
315,DNK,2010,7.591444
316,DNK,2011,7.466492
317,DNK,2012,7.564136
318,DNK,2013,7.354846
319,DNK,2014,7.328674
320,DNK,2015,7.303397
321,DNK,2016,7.2327259999999995
322,DNK,2017,6.950601
323,DNK,2018,6.958792
324,FIN,1960,0.381996
325,FIN,1961,0.398527
326,FIN,1962,0.405087
327,FIN,1963,0.419786
328,FIN,1964,0.441983
329,FIN,1965,0.45157200000000003
330,FIN,1966,0.456959
331,FIN,1967,0.47690699999999997
332,FIN,1968,0.509659
333,FIN,1969,0.504703
334,FIN,1970,0.514538
335,FIN,1971,0.525777
336,FIN,1972,0.5455399999999999
337,FIN,1973,0.588427
338,FIN,1974,0.658999
339,FIN,1975,0.684967
340,FIN,1976,0.7344470000000001
341,FIN,1977,0.7566109999999999
342,FIN,1978,0.759582
343,FIN,1979,0.759641
344,FIN,1980,0.763839
345,FIN,1981,0.779129
346,FIN,1982,0.8003319999999999
347,FIN,1983,0.8333280000000001
348,FIN,1984,0.872339
349,FIN,1985,0.889792
350,FIN,1986,0.9139790000000001
351,FIN,1987,0.930062
352,FIN,1988,0.967353
353,FIN,1989,0.9916799999999999
354,FIN,1990,1.005624
355,FIN,1991,0.987891
356,FIN,1992,0.9748540000000001
357,FIN,1993,0.969468
358,FIN,1994,0.9666879999999999
359,FIN,1995,0.986568
360,FIN,1996,0.992928
361,FIN,1997,0.989274
362,FIN,1998,0.991541
363,FIN,1999,0.9920370000000001
364,FIN,2000,0.9839870000000001
365,FIN,2001,1.0025190000000002
366,FIN,2002,0.998133
367,FIN,2003,1.003113
368,FIN,2004,0.9740979999999999
369,FIN,2005,0.979424
370,FIN,2006,0.9538530000000001
371,FIN,2007,0.9357200000000001
372,FIN,2008,0.912125
373,FIN,2009,0.8963180000000001
374,FIN,2010,0.9005479999999999
375,FIN,2011,0.898068
376,FIN,2012,0.908495
377,FIN,2013,0.905357
378,FIN,2014,0.9072100000000001
379,FIN,2015,0.9075040000000001
380,FIN,2016,0.8991450000000001
381,FIN,2017,0.877078
382,FIN,2018,0.877552
383,FRA,1960,0.555651
384,FRA,1961,0.5689960000000001
385,FRA,1962,0.58225
386,FRA,1963,0.6106520000000001
387,FRA,1964,0.624771
388,FRA,1965,0.6244149999999999
389,FRA,1966,0.620819
390,FRA,1967,0.622692
391,FRA,1968,0.619051
392,FRA,1969,0.62729
393,FRA,1970,0.656169
394,FRA,1971,0.6613600000000001
395,FRA,1972,0.677096
396,FRA,1973,0.692372
397,FRA,1974,0.710372
398,FRA,1975,0.7395689999999999
399,FRA,1976,0.776341
400,FRA,1977,0.7950659999999999
401,FRA,1978,0.8117439999999999
402,FRA,1979,0.826838
403,FRA,1980,0.8469639999999999
404,FRA,1981,0.864217
405,FRA,1982,0.912373
406,FRA,1983,0.9627129999999999
407,FRA,1984,0.9948610000000001
408,FRA,1985,1.016958
409,FRA,1986,1.047276
410,FRA,1987,1.0471059999999999
411,FRA,1988,1.043727
412,FRA,1989,1.037349
413,FRA,1990,1.0264879999999998
414,FRA,1991,1.018201
415,FRA,1992,1.015096
416,FRA,1993,1.007701
417,FRA,1994,0.995758
418,FRA,1995,0.9862770000000001
419,FRA,1996,0.9824620000000001
420,FRA,1997,0.9693139999999999
421,FRA,1998,0.961591
422,FRA,1999,0.9527209999999999
423,FRA,2000,0.93024
424,FRA,2001,0.911567
425,FRA,2002,0.9006780000000001
426,FRA,2003,0.930925
427,FRA,2004,0.9359790000000001
428,FRA,2005,0.916458
429,FRA,2006,0.895617
430,FRA,2007,0.889631
431,FRA,2008,0.8818739999999999
432,FRA,2009,0.8627889999999999
433,FRA,2010,0.8547
434,FRA,2011,0.841361
435,FRA,2012,0.844301
436,FRA,2013,0.811643
437,FRA,2014,0.807565
438,FRA,2015,0.808478
439,FRA,2016,0.794704
440,FRA,2017,0.775574
441,FRA,2018,0.7747149999999999
442,DEU,1960,1.242774
443,DEU,1961,1.288992
444,DEU,1962,1.3095729999999999
445,DEU,1963,1.3304479999999999
446,DEU,1964,1.346592
447,DEU,1965,1.358786
448,DEU,1966,1.358207
449,DEU,1967,1.340967
450,DEU,1968,1.308165
451,DEU,1969,1.2956290000000001
452,DEU,1970,1.28265
453,DEU,1971,1.313806
454,DEU,1972,1.316439
455,DEU,1973,1.326669
456,DEU,1974,1.305692
457,DEU,1975,1.26272
458,DEU,1976,1.236423
459,DEU,1977,1.200189
460,DEU,1978,1.1610770000000001
461,DEU,1979,1.1179940000000002
462,DEU,1980,1.081267
463,DEU,1981,1.029043
464,DEU,1982,1.013564
465,DEU,1983,1.002748
466,DEU,1984,0.987083
467,DEU,1985,0.9771540000000001
468,DEU,1986,0.9865950000000001
469,DEU,1987,0.9751110000000001
470,DEU,1988,0.957809
471,DEU,1989,0.948212
472,DEU,1990,0.9450430000000001
473,DEU,1991,0.9423309999999999
474,DEU,1992,0.970044
475,DEU,1993,0.9867799999999999
476,DEU,1994,0.987059
477,DEU,1995,0.985886
478,DEU,1996,0.9753850000000001
479,DEU,1997,0.972984
480,DEU,1998,0.968724
481,DEU,1999,0.954119
482,DEU,2000,0.943081
483,DEU,2001,0.929579
484,DEU,2002,0.913257
485,DEU,2003,0.8969299999999999
486,DEU,2004,0.8758610000000001
487,DEU,2005,0.8727209999999999
488,DEU,2006,0.848455
489,DEU,2007,0.8381129999999999
490,DEU,2008,0.820401
491,DEU,2009,0.81094
492,DEU,2010,0.8051050000000001
493,DEU,2011,0.7887390000000001
494,DEU,2012,0.787246
495,DEU,2013,0.774784
496,DEU,2014,0.768937
497,DEU,2015,0.777913
498,DEU,2016,0.768617
499,DEU,2017,0.754169
500,DEU,2018,0.759849
501,GRC,1960,0.055736
502,GRC,1961,0.043422
503,GRC,1962,0.04444
504,GRC,1963,0.044285000000000005
505,GRC,1964,0.044987
506,GRC,1965,0.045549
507,GRC,1966,0.046179000000000005
508,GRC,1967,0.045864999999999996
509,GRC,1968,0.044384
510,GRC,1969,0.043543
511,GRC,1970,0.042064
512,GRC,1971,0.041226
513,GRC,1972,0.041512
514,GRC,1973,0.047585
515,GRC,1974,0.053600999999999996
516,GRC,1975,0.055492999999999994
517,GRC,1976,0.06124299999999999
518,GRC,1977,0.065591
519,GRC,1978,0.06973
520,GRC,1979,0.077363
521,GRC,1980,0.084605
522,GRC,1981,0.09399500000000001
523,GRC,1982,0.11261700000000001
524,GRC,1983,0.13071
525,GRC,1984,0.15381
526,GRC,1985,0.17746199999999998
527,GRC,1986,0.20680500000000002
528,GRC,1987,0.232598
529,GRC,1988,0.262148
530,GRC,1989,0.288833
531,GRC,1990,0.336016
532,GRC,1991,0.38934
533,GRC,1992,0.43699899999999997
534,GRC,1993,0.488479
535,GRC,1994,0.531745
536,GRC,1995,0.571823
537,GRC,1996,0.602159
538,GRC,1997,0.627238
539,GRC,1998,0.647926
540,GRC,1999,0.67328
541,GRC,2000,0.66968
542,GRC,2001,0.66837
543,GRC,2002,0.662967
544,GRC,2003,0.685841
545,GRC,2004,0.6951470000000001
546,GRC,2005,0.708976
547,GRC,2006,0.693174
548,GRC,2007,0.719012
549,GRC,2008,0.707951
550,GRC,2009,0.704287
551,GRC,2010,0.7220340000000001
552,GRC,2011,0.713163
553,GRC,2012,0.684663
554,GRC,2013,0.631286
555,GRC,2014,0.611135
556,GRC,2015,0.608907
557,GRC,2016,0.6004970000000001
558,GRC,2017,0.586328
559,GRC,2018,0.581858
560,HUN,1991,30.121391
561,HUN,1992,35.784753
562,HUN,1993,42.394746000000005
563,HUN,1994,49.598809
564,HUN,1995,61.566998
565,HUN,1996,73.951631
566,HUN,1997,87.391441
567,HUN,1998,97.823977
568,HUN,1999,104.54588299999999
569,HUN,2000,110.07135600000001
570,HUN,2001,114.39238799999998
571,HUN,2002,118.141282
572,HUN,2003,122.1475
573,HUN,2004,128.499086
574,HUN,2005,130.929945
575,HUN,2006,131.627096
576,HUN,2007,134.19646699999998
577,HUN,2008,131.005355
578,HUN,2009,127.66410800000001
579,HUN,2010,126.42072900000001
580,HUN,2011,124.27183600000001
581,HUN,2012,125.623608
582,HUN,2013,124.979432
583,HUN,2014,129.414974
584,HUN,2015,132.517954
585,HUN,2016,134.61541499999998
586,HUN,2017,136.068883
587,HUN,2018,140.411713
588,ISL,1960,0.26892
589,ISL,1961,0.302795
590,ISL,1962,0.327999
591,ISL,1963,0.35018499999999997
592,ISL,1964,0.399766
593,ISL,1965,0.437986
594,ISL,1966,0.467479
595,ISL,1967,0.467026
596,ISL,1968,0.5063529999999999
597,ISL,1969,0.582016
598,ISL,1970,0.589708
599,ISL,1971,0.631713
600,ISL,1972,0.7165590000000001
601,ISL,1973,0.893026
602,ISL,1974,1.128109
603,ISL,1975,1.464744
604,ISL,1976,1.8428360000000001
605,ISL,1977,2.302491
606,ISL,1978,3.146076
607,ISL,1979,4.093147
608,ISL,1980,5.724007
609,ISL,1981,7.801216999999999
610,ISL,1982,11.288839
611,ISL,1983,19.261263
612,ISL,1984,23.587854
613,ISL,1985,30.200825
614,ISL,1986,36.883277
615,ISL,1987,43.172753
616,ISL,1988,51.349571999999995
617,ISL,1989,60.712277
618,ISL,1990,67.400254
619,ISL,1991,70.64932900000001
620,ISL,1992,71.457771
621,ISL,1993,71.082622
622,ISL,1994,71.408333
623,ISL,1995,72.038325
624,ISL,1996,74.21536800000001
625,ISL,1997,73.672147
626,ISL,1998,76.664005
627,ISL,1999,79.246596
628,ISL,2000,84.721822
629,ISL,2001,88.284061
630,ISL,2002,91.105413
631,ISL,2003,92.710898
632,ISL,2004,93.371814
633,ISL,2005,95.840665
634,ISL,2006,101.738314
635,ISL,2007,107.464672
636,ISL,2008,114.52700300000001
637,ISL,2009,121.950919
638,ISL,2010,132.891539
639,ISL,2011,135.152004
640,ISL,2012,136.96767
641,ISL,2013,137.022617
642,ISL,2014,138.547869
643,ISL,2015,141.936844
644,ISL,2016,141.89326699999998
645,ISL,2017,137.725092
646,ISL,2018,138.327878
647,IRL,1960,0.262773
648,IRL,1961,0.26684
649,IRL,1962,0.27361199999999997
650,IRL,1963,0.276844
651,IRL,1964,0.298238
652,IRL,1965,0.30304200000000003
653,IRL,1966,0.305829
654,IRL,1967,0.306931
655,IRL,1968,0.30509899999999995
656,IRL,1969,0.316527
657,IRL,1970,0.321185
658,IRL,1971,0.337906
659,IRL,1972,0.36726
660,IRL,1973,0.401356
661,IRL,1974,0.390637
662,IRL,1975,0.42950200000000005
663,IRL,1976,0.49268100000000004
664,IRL,1977,0.525408
665,IRL,1978,0.542552
666,IRL,1979,0.569503
667,IRL,1980,0.599128
668,IRL,1981,0.642807
669,IRL,1982,0.697317
670,IRL,1983,0.742895
671,IRL,1984,0.762767
672,IRL,1985,0.777732
673,IRL,1986,0.812312
674,IRL,1987,0.810131
675,IRL,1988,0.8079310000000001
676,IRL,1989,0.8203809999999999
677,IRL,1990,0.785014
678,IRL,1991,0.7730130000000001
679,IRL,1992,0.777044
680,IRL,1993,0.798347
681,IRL,1994,0.794901
682,IRL,1995,0.802198
683,IRL,1996,0.808381
684,IRL,1997,0.8345360000000001
685,IRL,1998,0.863368
686,IRL,1999,0.913882
687,IRL,2000,0.943818
688,IRL,2001,0.969225
689,IRL,2002,0.9819969999999999
690,IRL,2003,1.005049
691,IRL,2004,0.9920559999999999
692,IRL,2005,1.011707
693,IRL,2006,0.979248
694,IRL,2007,0.9587190000000001
695,IRL,2008,0.9444469999999999
696,IRL,2009,0.901099
697,IRL,2010,0.84957
698,IRL,2011,0.831513
699,IRL,2012,0.8230719999999999
700,IRL,2013,0.811228
701,IRL,2014,0.819041
702,IRL,2015,0.809469
703,IRL,2016,0.810133
704,IRL,2017,0.796521
705,IRL,2018,0.802416
706,ITA,1960,0.16171300000000002
707,ITA,1961,0.16461099999999998
708,ITA,1962,0.170241
709,ITA,1963,0.181974
710,ITA,1964,0.190371
711,ITA,1965,0.192968
712,ITA,1966,0.190625
713,ITA,1967,0.190447
714,ITA,1968,0.184766
715,ITA,1969,0.182795
